"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"349251986438356994","Mon Jun 24 19:45:37 +0000 2013","0","@MLP_Alicorn_Twi oh hi twilight how r u and the other ponys in ponyville? ^^","349251986438356994","","MLP_Alicorn_Twi","en","Leeds, England","0","2","0","https://x.com/Shelton20_Jack/status/349251986438356994","906748764","Shelton20_Jack"
"349044033647157248","Mon Jun 24 06:06:31 +0000 2013","0","@NerdyPinkie that s great what have you been up to? Did you hear Twilight has a filly now that s interesting she s an Alicorn","349045855346638849","","NerdyPinkie","en","","0","1","0","https://x.com/Bronywho_/status/349045855346638849","1542576176","Bronywho_"
"348985526667329537","Mon Jun 24 02:08:49 +0000 2013","0","@NEligahn @BlameLoomy @TailsTheBard @PhotoPwnee As in Cadance is dead Twilight's not an alicorn and show characters develop differently.","348986036539506688","","NEligahn","en","The Grand Ovation Theater","0","0","0","https://x.com/Grimrubix/status/348986036539506688","614900888","Grimrubix"
"348932366217121793","Sun Jun 23 22:35:33 +0000 2013","0","@MLP_Alicorn_Twi u ok twilight? *looks conserned*","348932366217121793","","MLP_Alicorn_Twi","en","Leeds, England","0","1","0","https://x.com/Shelton20_Jack/status/348932366217121793","906748764","Shelton20_Jack"
"348913737111048192","Sun Jun 23 21:21:32 +0000 2013","0","@MLP_Alicorn_Twi oh hi Twilight how r u?","348913737111048192","","MLP_Alicorn_Twi","en","Leeds, England","0","1","0","https://x.com/Shelton20_Jack/status/348913737111048192","906748764","Shelton20_Jack"
"348828297997742080","Sun Jun 23 18:19:33 +0000 2013","0","@AnnAmazingBELLA @ImFanOfZellaCT you guys do know we can all fly right? Twilight is now an alicorn http://t.co/BqjfDSDnBt","348867939375652866","https://pbs.twimg.com/media/BNdtiuCCIAAl2GO.jpg","AnnAmazingBELLA","en","","0","1","0","https://x.com/leboxkels/status/348867939375652866","478122447","leboxkels"
"348860109105016832","Sun Jun 23 17:48:26 +0000 2013","0","Out of the Mane 6 (minus PP) and the Alicorn Triumvirate's (Princess Twilight already being in the Mane 6) styles of writing I could(cont.)","348860109105016832","","","en","+65","0","0","0","https://x.com/ActOfAttrition/status/348860109105016832","161396125","ActOfAttrition"
"348715534273101824","Sun Jun 23 08:13:56 +0000 2013","0","[how much does anon hate twilight gaining wings?] I started making a shitlist of people who embraced alicorn Twilight with little question","348715534273101824","","","en","","0","0","1","https://x.com/mlp_txt/status/348715534273101824","422175875","mlp_txt"
"348663143020515328","Sun Jun 23 04:45:45 +0000 2013","0","HELP THERES A PONY FIGURE SET WITH ALICORN TWILIGHT AND RARITY AND SPIKE IN A BOW TIE IM GONE","348663143020515328","","","en","pfLUDGERville, Texas","0","1","0","https://x.com/letdahaka/status/348663143020515328","1078687670","letdahaka"
"348651975916781569","Sun Jun 23 04:01:23 +0000 2013","0","Photo: flufffycloud: Alicorn Twilight Sparkle by ~RomaniZ http://t.co/TneBKmNzpc","348651975916781569","","","en","","0","0","0","https://x.com/pico789/status/348651975916781569","363098328","pico789"
"348587016667152384","Sat Jun 22 23:43:15 +0000 2013","0","As a collective Bronies have doubted the writers on multiple things on the show. We worried about Alicorn Twilight it turned out fine ...","348587016667152384","","","en","Virginia","0","0","0","https://x.com/Caisius/status/348587016667152384","24501594","Caisius"
"348578165205135360","Sat Jun 22 23:08:05 +0000 2013","0","http://t.co/ueZSuiZy6D Alicorn Twilight toy commercial.","348578165205135360","","","en","The Vast Cornfields of Canada","0","0","0","https://x.com/ThatRetro/status/348578165205135360","243866714","ThatRetro"
"348528715455664128","Sat Jun 22 19:51:35 +0000 2013","0","@MLP_Alicorn_Twi oh hi Twilight hows ur study?","348528715455664128","","MLP_Alicorn_Twi","en","Leeds, England","0","1","0","https://x.com/Shelton20_Jack/status/348528715455664128","906748764","Shelton20_Jack"
"348509544617488385","Sat Jun 22 18:35:25 +0000 2013","0","I found Alicorn Twilight in my local Asda today. This is a shock as we never get new stuff so early considering #mlp stopped airing here","348509544617488385","","","en","In the pouring rain","0","0","0","https://x.com/OutAtStarlight/status/348509544617488385","1149092370","OutAtStarlight"
"348505292075585536","Sat Jun 22 18:18:31 +0000 2013","4","Alicorn Twilight Sparkle is a changeling http://t.co/9m8Sv3OiDI","348505292075585536","https://pbs.twimg.com/media/BNYjt3jCUAAQB9p.png","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/348505292075585536","581267437","MindlessPone"
"348487596525105152","Sat Jun 22 17:08:12 +0000 2013","0","The closest thing to this was Twilight learning to become more accustomed to her alicorn body by having to live in a more alien human body.","348487596525105152","","","en","Fayetteville, NC","0","0","0","https://x.com/usa2z/status/348487596525105152","197258140","usa2z"
"348466243419910148","Sat Jun 22 15:43:21 +0000 2013","0","Whether you love or hate Alicorn Twilight this is very touching. Make sure and read all of it the final part... http://t.co/2BFII4vPWM","348466243419910148","","","en","","0","0","0","https://x.com/Bro_an_PegLLC/status/348466243419910148","1390936470","Bro_an_PegLLC"
"348459051727859712","Sat Jun 22 15:14:46 +0000 2013","0","I almost cried when Twilight Sparkle became an alicorn","348459051727859712","","","en","Texas","0","0","2","https://x.com/PonPonShark/status/348459051727859712","65499939","PonPonShark"
"348428663349452801","Sat Jun 22 13:14:01 +0000 2013","0","@blueshade999 btw if you want to know why @muazzuhaily is an alicorn well i turned him into a full alicorn not like twilight like a normal 1","348428663349452801","","blueshade999","en","The Dragon Vale Guild HQ","0","1","0","https://x.com/kavithran/status/348428663349452801","839197932","kavithran"
"348255087279357952","Sat Jun 22 01:44:17 +0000 2013","0","Honestly Alicorn Twilight doesn't especially bother me in and of itself either. #brony","348255087279357952","","","en","Calgary, Alberta, Canada","0","0","1","https://x.com/AlexanderThrond/status/348255087279357952","441349739","AlexanderThrond"
"348150878622085120","Fri Jun 21 18:50:12 +0000 2013","1","Princess Alicorn Twilight Sparkle #brony #mlpfim #corruption http://t.co/AvRB0pnmPd","348150878622085120","https://pbs.twimg.com/media/BNThYSkCcAEloxU.jpg","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/348150878622085120","581267437","MindlessPone"
"348097682193141761","Fri Jun 21 15:35:05 +0000 2013","0","@davidwiers @Bill_TPA @jlwoj Season 3 is there trust me. You have no idea how excited a six year old can get over Alicorn Twilight Sparkle.","348101777473822720","","davidwiers","en","","0","0","1","https://x.com/cwyers/status/348101777473822720","95229690","cwyers"
"347860875501244417","Thu Jun 20 23:42:40 +0000 2013","0","@mlp_ShadeMoon ((Alicorn OCs are ignored by 99% of players. The only alicorns are Celestia Luna Cadance and Twilight.))","347862093028020224","","EQG_Cupa","en","Ponyville (formerly Haytaly)","0","0","0","https://x.com/mlp_bolero/status/347862093028020224","1275117900","mlp_bolero"
"347835602227564545","Thu Jun 20 21:57:24 +0000 2013","0","@MLP_Alicorn_Twi so how r u and the others at ponyvile Twilight? ^^","347835602227564545","","MLP_Alicorn_Twi","en","Leeds, England","0","1","0","https://x.com/Shelton20_Jack/status/347835602227564545","906748764","Shelton20_Jack"
"347746083016937472","Thu Jun 20 16:01:41 +0000 2013","0","What is your favorite animated cartoon? my little pony UNTIL THEY TURNED TWILIGHT ALICORN WTF WAS THAT ABOUT... http://t.co/zAlnEmUMpD","347746083016937472","","","en","uk","0","0","0","https://x.com/russellhowhard/status/347746083016937472","844157641","russellhowhard"
"347654978288095232","Thu Jun 20 09:59:40 +0000 2013","0","@MMeghanMcCarthy Will the Season Four premiere be about Twilight thinking that as an alicorn her magic increased...","347654978288095232","","MMeghanMcCarthy","en","","0","0","0","https://x.com/WanWeengedAnjil/status/347654978288095232","233959834","WanWeengedAnjil"
"347452656849125376","Wed Jun 19 21:55:09 +0000 2013","0","@Sora_chan10 Twilight Sparkle Alicorn","347472646218321920","","Sora_chan10","en","North Hollywood","0","0","0","https://x.com/Sora_chan10/status/347472646218321920","1531755055","Sora_chan10"
"347412942163148800","Wed Jun 19 19:25:05 +0000 2013","1","@MLP_Alicorn_Twi Thanks Twilight for coming! Thanks everyone who has come!","347434880713494528","","MLP_Alicorn_Twi","en","PonyVille","0","0","0","https://x.com/mlp__pinkiepie_/status/347434880713494528","1496402304","mlp__pinkiepie_"
"347351459676966912","Wed Jun 19 14:17:42 +0000 2013","0","@mlp_blackout ((oh and alicorn twilight?xx))","347357525101907968","","mlp_BlackOut","en","Ponyville, Equestria","0","1","0","https://x.com/MLP_Solar_Flare/status/347357525101907968","1179568688","MLP_Solar_Flare"
"347353202984882176","Wed Jun 19 14:00:31 +0000 2013","0","not sure if thumbed down because of haters or cause people dont like alicorn twilight (@YouTube http://t.co/zMQwaP8x8Y)","347353202984882176","","","en","","0","0","0","https://x.com/MikeGamerCentra/status/347353202984882176","753527180","MikeGamerCentra"
"347186736050356225","Wed Jun 19 02:59:02 +0000 2013","0","Photo: mylittleponyoficialg4: Alicorn Twilight Sparkle by ~RomaniZ http://t.co/UeKJHSVXx2","347186736050356225","","","en","Florida, unfortunately","0","0","0","https://x.com/babbincocks/status/347186736050356225","273239803","babbincocks"
"347076301825388544","Wed Jun 19 00:18:54 +0000 2013","2","@Alesiopdv that's it I'm leaving the fandom because of all this drama -me during alicorn twilight drama","347146434333773824","","Alesiopdv","en","Portland, Oregon","0","0","0","https://x.com/crickochet_art/status/347146434333773824","938332526","crickochet_art"
"347086994465234944","Tue Jun 18 20:30:20 +0000 2013","0","@Otaku_Brony @Screwball_SBMF What were the 5 ends?- Lauren faust leaving derpy alicorn twilight equestria girls and?","347088915007668224","","Otaku_Brony","en","","0","2","0","https://x.com/AnimeVet/status/347088915007668224","68262722","AnimeVet"
"347080924036468736","Tue Jun 18 20:00:31 +0000 2013","0","@jacktreese hell just say Equestria Girls/Alicorn Twilight is awesome and you pissed off half of them","347081409636208640","","","en","マドリード","0","0","0","https://x.com/pulga1094/status/347081409636208640","104680250","pulga1094"
"344824044371181570","Wed Jun 12 14:30:33 +0000 2013","0","If I can just find a Pony Thread Simulator with Alicorn Twilight Sparkle threads.","344824044371181570","","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/344824044371181570","581267437","MindlessPone"
"344543224666411008","Tue Jun 11 19:54:40 +0000 2013","2","Alicorn Twilight Added to Paper Pony Set: Twilight looking naked without wings? Want to upgrade her a bit? ... http://t.co/lmkhsArudD","344543224666411008","","","en","","0","0","0","https://x.com/EquestriaDaily/status/344543224666411008","190964789","EquestriaDaily"
"344215396670377984","Mon Jun 10 22:12:00 +0000 2013","0","Alicorn twilight sparkle Now this had been on my list for a while now but it just wouldn t feel right to do... http://t.co/JuVWq7EWEP","344215396670377984","","","en","","0","0","0","https://x.com/Balthazar147/status/344215396670377984","171212529","Balthazar147"
"344188141088952320","Mon Jun 10 20:23:42 +0000 2013","0","Regardless of your personal feelings on Alicorn Twilight this here is pure magic. Definitely worth the read.... http://t.co/XU26Wa7XSu","344188141088952320","","","en","Ponyville, Equestria","0","0","1","https://x.com/BroniesForever/status/344188141088952320","308874030","BroniesForever"
"344090041972297729","Mon Jun 10 13:53:53 +0000 2013","0","So? everypony want hear my favs mane 6? 1.Twilight sparkle (Alicorn or normal also can) 2.Fluttershy 3.Rainbow Dash 4.Rarity","344090041972297729","","","en","Canterlot, Equestria","0","0","2","https://x.com/GamerPrincessLu/status/344090041972297729","1462949731","GamerPrincessLu"
"343937756336123904","Mon Jun 10 04:06:25 +0000 2013","0","@BronyWho Ah. That's nice. So are you glad about Twilight Sparkle becoming an alicorn?","343942199744008192","","BronyWho","en","Atlanta, GA","0","1","0","https://x.com/ashidaii/status/343942199744008192","1105165044","ashidaii"
"343871485552762880","Sun Jun 09 23:25:25 +0000 2013","0","And alicorn Twilight Sparkle! #HEROESCON http://t.co/nTUQH3pmni","343871485552762880","https://pbs.twimg.com/media/BMWtS1ECIAA33QL.jpg","","en","Zahlerdu","0","0","1","https://x.com/thomzahler/status/343871485552762880","14673985","thomzahler"
"343865633311694848","Sun Jun 09 23:02:10 +0000 2013","0","#NowListening Evil Twilight Alicorn","343865633311694848","","","en","/twr/ Twitter Board","0","0","0","https://x.com/MindlessPone/status/343865633311694848","581267437","MindlessPone"
"343813644628414464","Sun Jun 09 19:35:35 +0000 2013","0","@MLP_Alicorn_Twi hi Twilight!","343813644628414464","","MLP_Alicorn_Twi","en","PonyVille","0","1","0","https://x.com/mlp__pinkiepie_/status/343813644628414464","1496402304","mlp__pinkiepie_"
"343808103915073537","Sun Jun 09 19:13:34 +0000 2013","0","My Little Pony Friendship Is Magic Princess Alicorn Twilight Sparkle Brushable $0.99 http://t.co/M6PC5rvXSg #MyLittlePony #Movie","343808103915073537","","","en","","0","0","0","https://x.com/TVMovieToys/status/343808103915073537","1416714175","TVMovieToys"
"343546293173506048","Sun Jun 09 01:53:13 +0000 2013","0","Which then I theorize that with twilight being an Alicorn and her #CutieMark being stars I theorize that in season 4 the Twilicorn","343546293173506048","","","en","","0","0","0","https://x.com/MattmanTheComet/status/343546293173506048","63992243","MattmanTheComet"
"343534703078412290","Sun Jun 09 01:07:10 +0000 2013","0","The true reason why I don't like Alicorn Twilight Sparkle is because once she changed the 4chan section /mlp/ was going to be deleted.","343534703078412290","","","en","/twr/ Twitter Board","0","0","1","https://x.com/MindlessPone/status/343534703078412290","581267437","MindlessPone"
"343404522938462208","Sat Jun 08 16:29:53 +0000 2013","2","Back to MLPFIM got now is Twilight Sparkle Alicorn #mlp #brony http://t.co/ARhgQwUXcB","343404522938462208","https://pbs.twimg.com/media/BMQEmByCcAAQWxw.png","","en","Glasgow Scotland   ","0","0","3","https://x.com/Dashie41/status/343404522938462208","868885999","Dashie41"
"343215168060289024","Sat Jun 08 03:57:27 +0000 2013","0","I'm just so excited for mlp fim season 4 to come out! Weeee where twilight continues life as an alicorn :D","343215168060289024","","","en","The Bureau","0","0","0","https://x.com/AmelHartantoAM/status/343215168060289024","171482797","AmelHartantoAM"
"343203236045541376","Sat Jun 08 03:10:02 +0000 2013","0","And alicorn Twilight.","343203236045541376","","","en","","0","0","0","https://x.com/Honda175/status/343203236045541376","189041592","Honda175"
"343194060426711041","Sat Jun 08 03:01:01 +0000 2013","0","@M_A_Larson Because Alicorn Twilight. What other reason do we need. We're a petty bunch. Just kidding its that silly beard. We're jealous.","343200965358391296","","M_A_Larson","en","","0","0","0","https://x.com/ToucanPeck/status/343200965358391296","506035060","ToucanPeck"
"343104825682169856","Fri Jun 07 20:38:59 +0000 2013","0","Mind = blown TWILIGHT SPARK IS AN ALICORN AND A PRINCESS?!? #dafuck #craycray #spoileralert","343104825682169856","","","en","","0","0","0","https://x.com/jjennilou/status/343104825682169856","1120248649","jjennilou"
"343080195940560897","Fri Jun 07 19:01:07 +0000 2013","0","I guess Sunset Shimmer steals the crown because she thinks she's supposed to be an Alicorn Princess and the Element of Magic not Twilight","343080195940560897","","","en","In the pouring rain","0","0","0","https://x.com/OutAtStarlight/status/343080195940560897","1149092370","OutAtStarlight"
"342761556578271232","Fri Jun 07 17:49:28 +0000 2013","0","@MLP_Alicorn_Twi Anytime Twilight","343062162991874048","","MLP_Alicorn_Twi","en","","0","0","0","https://x.com/NowCure/status/343062162991874048","1146143982","NowCure"
"342852770484875264","Fri Jun 07 03:57:25 +0000 2013","0","#fandommemories When everyone panicked because of Alicorn Twilight. There was some serious chaos there. #Brony","342852770484875264","","","en","","0","0","1","https://x.com/Muffinstagrammm/status/342852770484875264","933437792","Muffinstagrammm"
"342620935507046400","Thu Jun 06 12:36:11 +0000 2013","0","@MMeghanMcCarthy Another question. Was Alicorn Princess Twilight your idea Lauren's or the Hasbro execs'?","342620935507046400","","MMeghanMcCarthy","en","","0","1","0","https://x.com/WanWeengedAnjil/status/342620935507046400","233959834","WanWeengedAnjil"
"342619589378707456","Thu Jun 06 12:30:50 +0000 2013","0","@MMeghanMcCarthy Most people think that with Twilight as alicorn princess her friends are now obsolete. Is this true?","342619589378707456","","MMeghanMcCarthy","en","","0","1","0","https://x.com/WanWeengedAnjil/status/342619589378707456","233959834","WanWeengedAnjil"
"342542334065524736","Thu Jun 06 07:23:51 +0000 2013","0","Photoset: Mod: Ah yes Alicorn Twilight makes a ..rather different appearance (more than usual) FINALLY! http://t.co/n1Lb3jlOMk","342542334065524736","","","en","","0","0","0","https://x.com/wolfy_poni/status/342542334065524736","288036246","wolfy_poni"
"342504414411620352","Thu Jun 06 04:53:10 +0000 2013","0","i want to see equestria girls but i see the logo with alicorn twilight and i stop wanting to","342504414411620352","","","en","streets","0","0","0","https://x.com/DuckMasterX/status/342504414411620352","969327854","DuckMasterX"
"342502247722254337","Thu Jun 06 04:44:33 +0000 2013","0","My faviorate pony is twilight the alicorn","342502247722254337","","","en","","0","0","0","https://x.com/MCtumbler/status/342502247722254337","1375742726","MCtumbler"
"342364297663496192","Wed Jun 05 19:36:24 +0000 2013","0","Me ha gustado un vídeo de @YouTube (http://t.co/geKZMOUuWJ - Alicorn Princess Twilight Sparkle - Yes! Everything's going to be just","342364297663496192","","","en","","0","0","0","https://x.com/Alesiopdv/status/342364297663496192","376890609","Alesiopdv"
"342306807034822658","Wed Jun 05 15:47:57 +0000 2013","0","I favorited a @YouTube video http://t.co/6vcjmcWReY Twilight Sparkle Becomes An Alicorn Princess","342306807034822658","","","en","","0","0","0","https://x.com/Zombadnick/status/342306807034822658","438054337","Zombadnick"
"342306771307737088","Wed Jun 05 15:47:48 +0000 2013","0","I liked a @YouTube video http://t.co/6vcjmcWReY Twilight Sparkle Becomes An Alicorn Princess","342306771307737088","","","en","","0","0","0","https://x.com/Zombadnick/status/342306771307737088","438054337","Zombadnick"
"342183006284443648","Wed Jun 05 07:36:00 +0000 2013","0"," Opinion on how we were told weeks before the episode aired that Twilight was going to become an alicorn? Think... http://t.co/EzpEpIJPdR","342183006284443648","","","en","Detroit, Michigan","0","0","0","https://x.com/Otaku_Brony/status/342183006284443648","58381600","Otaku_Brony"
"342115200532619264","Wed Jun 05 03:06:34 +0000 2013","2","Yes Alicorn twilight! #brony http://t.co/jIvnKyklQ4","342115200532619264","https://pbs.twimg.com/media/BL9v9liCIAAwZaE.jpg","","en","a place ","0","0","0","https://x.com/nibba_grinch/status/342115200532619264","544850298","nibba_grinch"
"339865272146083840","Wed May 29 22:45:06 +0000 2013","0","@MLP_Alicorn_Twi Hi Twilight","339875071143321600","","MLP_Alicorn_Twi","en","","0","1","0","https://x.com/NowCure/status/339875071143321600","1146143982","NowCure"
"339866125724696576","Wed May 29 22:09:33 +0000 2013","2","Oh Twilight becoming an alicorn has its downsides...she needs to tell Rarity to make a few adjustment #brony http://t.co/2WzKqmYilF","339866125724696576","https://pbs.twimg.com/media/BLdycM-CQAAIUL-.png","","en","New York, NY","0","1","2","https://x.com/Bronytwin02/status/339866125724696576","748686421","Bronytwin02"
"339828467317223424","Wed May 29 19:39:54 +0000 2013","0","Equestria Girls? What? What on Earth? Why? Wasn't Alicorn!Twilight enough? Wasn't season 3 enough?","339828467317223424","","","en","Dream Traveling ","0","0","0","https://x.com/mekatora_/status/339828467317223424","412713562","mekatora_"
"339745505267556352","Wed May 29 14:44:08 +0000 2013","0","@Sarge82ndpsn @mlp_ThunderF @JoshBlazey @victheslickg it died with alicorn twilight","339754032878981120","","Arpad1848","en","streets","0","0","0","https://x.com/DuckMasterX/status/339754032878981120","969327854","DuckMasterX"
"339712729793318912","Wed May 29 12:00:00 +0000 2013","0","Twilight is vastly improved with the increase of Bella's IQ. Read: Luminosity by Alicorn.","339712729793318912","","","en","","0","0","0","https://x.com/_saphiralefae/status/339712729793318912","374994996","_saphiralefae"
"339515157975810051","Tue May 28 22:54:56 +0000 2013","0","I accepted the fact that Twilight Sparkle became an alicorn. And I'm proud of it http://t.co/8OWPQPy9yi","339515157975810051","https://pbs.twimg.com/media/BLYzPMNCQAIDQ4o.jpg","","en","","0","0","0","https://x.com/YuiHarunaAi626/status/339515157975810051","1461052597","YuiHarunaAi626"
"339466333504827393","Tue May 28 21:41:47 +0000 2013","0","-makes a small figure of an alicorn for @Mlp_StarlightD-","339496748466712578","","Mlp_StarlightD","en","Equestria, Ponyville ","0","1","0","https://x.com/Mlp_Chromium/status/339496748466712578","1067711269","Mlp_Chromium"
"339480225907896322","Tue May 28 20:48:35 +0000 2013","0","@MLP_Alicorn_Twi *smiles and stands up this is the first time he's met a true alicorn* Ok Twilight *chuckles gently*","339483363461193729","","MLP_Alicorn_Twi","en","","0","1","0","https://x.com/mlp_Saethwr/status/339483363461193729","1457513906","mlp_Saethwr"
"339480225907896322","Tue May 28 20:44:22 +0000 2013","0","@MLP_Alicorn_Twi *smiles* It will be an honer to share the skies with you...Princess Twilight *bows gently*","339482302667186176","","MLP_Alicorn_Twi","en","","0","1","0","https://x.com/mlp_Saethwr/status/339482302667186176","1457513906","mlp_Saethwr"
"339450216740712448","Tue May 28 18:36:53 +0000 2013","0","@Fyre_flye Did you plan on making Twilight an alicorn princess or not? Answer me!","339450216740712448","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339450216740712448","233959834","WanWeengedAnjil"
"339449915614851073","Tue May 28 18:35:41 +0000 2013","0","@Fyre_flye What were your original plans with Twilight if not turn her into an alicorn princess? It's not that hard to F-ing answer!","339449915614851073","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339449915614851073","233959834","WanWeengedAnjil"
"339449479319150592","Tue May 28 18:33:57 +0000 2013","0","@Fyre_flye Tell me? Did you or did you not intend to make Twilight an alicorn princess? What the F were your plans with Twilight?","339449479319150592","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339449479319150592","233959834","WanWeengedAnjil"
"339449286800601088","Tue May 28 18:33:11 +0000 2013","0","@Fyre_flye I want to know if you planned on making Twilight an alicorn princess. Why aren't you F-ing answering?","339449286800601088","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339449286800601088","233959834","WanWeengedAnjil"
"339449153866313728","Tue May 28 18:32:39 +0000 2013","0","@Fyre_flye Answer my question. Did you plan on making Twilight an alicorn princess?","339449153866313728","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339449153866313728","233959834","WanWeengedAnjil"
"339449084710621185","Tue May 28 18:32:23 +0000 2013","0","@Fyre_flye Answer me damn it! Alicorn Twilight: Was it part of your plans with MLP?","339449084710621185","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339449084710621185","233959834","WanWeengedAnjil"
"339448986228363266","Tue May 28 18:31:59 +0000 2013","0","@Fyre_flye Answer the F-ing question! Did you want Twilight to become an alicorn princess?","339448986228363266","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339448986228363266","233959834","WanWeengedAnjil"
"339448821237022721","Tue May 28 18:31:20 +0000 2013","0","@Fyre_flye Come one! Did you intend for Twilight to become an alicorn princess?","339448821237022721","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339448821237022721","233959834","WanWeengedAnjil"
"339447589659365376","Tue May 28 18:26:26 +0000 2013","0","@MMeghanMcCarthy Did Lauren Faust intend to make Twilight an alicorn princess?","339447589659365376","","MMeghanMcCarthy","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339447589659365376","233959834","WanWeengedAnjil"
"339445614670647296","Tue May 28 18:18:35 +0000 2013","0","@MMeghanMcCarthy Was it in Lauren Faust's intentions to make Twilight an alicorn princess?","339445614670647296","","MMeghanMcCarthy","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339445614670647296","233959834","WanWeengedAnjil"
"339443079150981120","Tue May 28 18:08:31 +0000 2013","0","@Fyre_flye Really for something as instant as Twitter I'm sure as Hell not getting my answer regarding your plans with alicorn Twilight.","339443079150981120","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339443079150981120","233959834","WanWeengedAnjil"
"339442798619140098","Tue May 28 18:07:24 +0000 2013","0","@Fyre_flye Damn it answer me! Did you or did you not want Twilight to be an alicorn princess right before you left MLP?","339442798619140098","","Fyre_flye","en","","0","0","0","https://x.com/WanWeengedAnjil/status/339442798619140098","233959834","WanWeengedAnjil"
